sample_id,ucdb_id,city_name,country,country_un_m49,ucdb_region,income_group_ucdb,population_2025,area_km2_2025,is_capital,centroid_lon,centroid_lat,xmin,ymin,xmax,ymax,sample_population_weight,ucdb_id_r,city_name_r,country_r,ucdb_region_r,income_group_ucdb_r,population_2025_r,area_km2_2025_r,status,cli_returncode,download_elapsed_s,n_bbox,n_buildings,n_height,n_num_floors,n_vertical_evidence,bad_lines,height_pct,floors_pct,vertical_evidence_pct,power_ok,hot_days_ge32,hot_days_ge35,hot_days_ge40,t2m_max_p95,t2m_max_max,heat_readiness_mismatch
ucdb_247,4289,Barrancabermeja,Colombia,Colombia,Latin America and the Caribbean,Upper Middle,186320.3816,31.0,0,-73.84985160947043,7.063619647098594,-73.89387458244146,7.034968731246605,-73.81287505068671,7.083636443529785,0.0007132248951261,4289,Barrancabermeja,Colombia,Latin America and the Caribbean,Upper Middle,186320.3816,31.0,downloaded,0.0,15.2,41186,37896,1386,96,1398,0,3.6574,0.2533,3.689,True,96,54,0,36.76,39.11,False
ucdb_248,4387,Ibb,Yemen,Yemen,Northern Africa and Western Asia,Low income,843581.1332,59.0,0,44.152160356011,13.953673913447815,44.09360691971642,13.91478119957788,44.19622240776284,13.988409097480616,0.0032291854497629,4387,Ibb,Yemen,Northern Africa and Western Asia,Low income,843581.1332,59.0,downloaded,0.0,19.9,47444,39543,3,0,3,0,0.0076,0.0,0.0076,True,57,3,0,33.61,35.46,False
ucdb_249,4703,Tandil,Argentina,Argentina,Latin America and the Caribbean,Upper Middle,118074.5953,31.0,0,-59.137776965931245,-37.31457265908573,-59.18844366486419,-37.340327636084496,-59.09209915775229,-37.28739834779663,0.0004519835142389,4703,Tandil,Argentina,Latin America and the Caribbean,Upper Middle,118074.5953,31.0,downloaded,0.0,76.5,87239,77832,53,350,352,0,0.0681,0.4497,0.4523,True,16,4,0,31.59,39.02,False
ucdb_250,4639,Tshimbulu,Democratic Republic of the Congo,Democratic Republic of the Congo,Sub-Saharan Africa,Low income,132407.4379,11.0,0,22.86268691353651,-6.480217783522823,22.849122108690555,-6.49974977704255,22.87962706193896,-6.45921200047446,0.0005068489029444,4639,Tshimbulu,Democratic Republic of the Congo,Sub-Saharan Africa,Low income,132407.4379,11.0,downloaded,0.0,17.9,11771,11145,0,0,0,0,0.0,0.0,0.0,True,119,49,0,36.3,39.73,False
ucdb_251,6128,Phan Rang – Tháp Chàm,Vietnam,Viet Nam,Eastern and South-Eastern Asia,Lower Middle,150866.6803,45.0,0,109.00037324765287,11.558159364900492,108.9446159238664,11.506083121660891,109.0394690158838,11.595747126698576,0.000577509939122,6128,Phan Rang – Tháp Chàm,Vietnam,Eastern and South-Eastern Asia,Lower Middle,150866.6803,45.0,downloaded,0.0,22.6,88267,55837,0,0,0,0,0.0,0.0,0.0,True,31,2,0,32.83,35.61,False
ucdb_252,7855,Petrópolis,Brazil,Brazil,Latin America and the Caribbean,Upper Middle,212433.7842,60.0,0,-43.18063459181205,-22.500535056881112,-43.23427659863697,-22.545968525416736,-43.128711377242496,-22.429270131109792,0.00081318566523,7855,Petrópolis,Brazil,Latin America and the Caribbean,Upper Middle,212433.7842,60.0,downloaded,0.0,33.0,81066,66987,1065,1213,1213,0,1.5899,1.8108,1.8108,True,103,29,0,35.7,39.71,False
ucdb_253,347,락원1동,North Korea,Dem. People's Republic of Korea,Eastern and South-Eastern Asia,Low income,101106.3152,13.0,0,124.4351619688394,40.06216190567646,124.40695704097703,40.041166110653805,124.46586742881723,40.08591416696152,0.0003870298055202,347,락원1동,North Korea,Eastern and South-Eastern Asia,Low income,101106.3152,13.0,downloaded,0.0,13.6,7752,6424,0,0,0,0,0.0,0.0,0.0,True,0,0,0,29.13,31.87,False
ucdb_254,3641,Yangsan,South Korea,Republic of Korea,Eastern and South-Eastern Asia,High income,164281.5269,39.0,0,129.0290969724605,35.34674412195673,128.97123153678285,35.30361756352269,129.074806235163,35.39974004485312,0.0006288612860721,3641,Yangsan,South Korea,Eastern and South-Eastern Asia,High income,164281.5269,39.0,downloaded,0.0,12.7,10569,9657,7,1582,1585,0,0.0725,16.3819,16.413,True,14,0,0,31.84,33.58,False
ucdb_255,8964,Basoda,India,India,Central and Southern Asia,Lower Middle,139051.762,15.0,0,77.93491610536522,23.850869888247388,77.90923425199033,23.82381462111118,77.95765262490409,23.87402197595463,0.0005322830359078,8964,Basoda,India,Central and Southern Asia,Lower Middle,139051.762,15.0,downloaded,0.0,14.3,19814,17044,0,0,0,0,0.0,0.0,0.0,True,139,99,57,43.52,48.03,True
ucdb_256,8471,Gashua,Nigeria,Nigeria,Sub-Saharan Africa,Lower Middle,139353.4135,15.0,0,11.038311935313118,12.876468649944368,11.007352324538244,12.860407283746085,11.058698737218394,12.893074882929527,0.0005334377424279,8471,Gashua,Nigeria,Sub-Saharan Africa,Lower Middle,139353.4135,15.0,downloaded,0.0,47.5,36920,36126,0,0,0,0,0.0,0.0,0.0,True,194,144,100,43.76,45.23,True
ucdb_257,7368,Tomsk,Russia,Russian Federation,Europe,Upper Middle,465966.4226,78.0,0,84.99564986050639,56.49482157916427,84.91409347094555,56.44770987308833,85.08805306330244,56.54868967797152,0.0017836956431566,7368,Tomsk,Russia,Europe,Upper Middle,465966.4226,78.0,downloaded,0.0,34.8,53317,43338,582,7881,8049,0,1.3429,18.185,18.5726,True,0,0,0,27.43,31.83,False
ucdb_258,4841,Morioka,Japan,Japan,Eastern and South-Eastern Asia,High income,217879.8837,70.0,0,141.14034761684275,39.7084565171123,141.07592793162632,39.63892548677146,141.1939955650771,39.763972594369214,0.0008340330556839,4841,Morioka,Japan,Eastern and South-Eastern Asia,High income,217879.8837,70.0,downloaded,0.0,31.0,116539,96945,1,311,312,0,0.001,0.3208,0.3218,True,2,1,0,28.87,35.32,False
ucdb_259,5583,Yoshkar-Ola,Russia,Russian Federation,Europe,Upper Middle,286453.6342,48.0,0,47.889972191593735,56.63733831400776,47.78181428859408,56.60932472848906,47.99496799073323,56.6699952999291,0.0010965298667615,5583,Yoshkar-Ola,Russia,Europe,Upper Middle,286453.6342,48.0,downloaded,0.0,13.7,38352,25464,188,3412,3488,0,0.7383,13.3993,13.6978,True,1,0,0,26.33,33.46,False
ucdb_260,7861,Richmond,United States,United States of America,Northern America,High income,151923.5315,72.0,0,-77.44966912090183,37.56371636464328,-77.54980446248008,37.5080296410928,-77.37696986057527,37.605184910491054,0.000581555511484,7861,Richmond,United States,Northern America,High income,151923.5315,72.0,downloaded,0.0,68.6,116034,69017,28076,952,28549,0,40.6798,1.3794,41.3652,True,51,20,0,35.19,39.75,False
ucdb_261,4443,Buenos Aires,Argentina,Argentina,Latin America and the Caribbean,Upper Middle,14179912.05,2186.0,1,-58.56095607566355,-34.644969457003086,-58.97873091068365,-34.93699797270411,-58.13917069697432,-34.37082110789649,0.0542799783787038,4443,Buenos Aires,Argentina,Latin America and the Caribbean,Upper Middle,14179912.05,2186.0,downloaded,0.0,201.0,4655135,4348347,2874,13688,15467,0,0.0661,0.3148,0.3557,True,53,14,6,34.26,41.51,False
ucdb_262,7393,Tuban,Indonesia,Indonesia,Eastern and South-Eastern Asia,Upper Middle,195382.944,45.0,0,112.05245638829408,-6.90060186986424,112.00120438115547,-6.937639152453721,112.10379814390257,-6.864647029152912,0.0007479159206694,7393,Tuban,Indonesia,Eastern and South-Eastern Asia,Upper Middle,195382.944,45.0,downloaded,0.0,25.8,74246,58686,1,14,15,0,0.0017,0.0239,0.0256,True,128,41,0,35.87,37.51,False
ucdb_263,5303,Constantine,Algeria,Algeria,Northern Africa and Western Asia,Lower Middle,507697.2204,93.0,0,6.616085059988173,36.360206233621525,6.560593411988298,36.29313734364929,6.6751601180104805,36.433624612682486,0.001943439003646,5303,Constantine,Algeria,Northern Africa and Western Asia,Lower Middle,507697.2204,93.0,downloaded,0.0,15.6,59010,51284,1,1485,1485,0,0.0019,2.8956,2.8956,True,100,68,30,41.06,44.95,True
ucdb_264,4003,Bangko,Indonesia,Indonesia,Eastern and South-Eastern Asia,Upper Middle,118735.0093,15.0,0,102.27484656844386,-2.0633378148262693,102.25383131915132,-2.0867979796451817,102.29375862540635,-2.0301702214852044,0.0004545115452672,4003,Bangko,Indonesia,Eastern and South-Eastern Asia,Upper Middle,118735.0093,15.0,downloaded,0.0,13.0,11534,10625,0,46,46,0,0.0,0.4329,0.4329,True,8,0,0,31.79,33.08,False
ucdb_265,1737,Nakhon Sawan,Thailand,Thailand,Eastern and South-Eastern Asia,Upper Middle,101773.6424,34.0,0,100.11795198015156,15.70254307369783,100.08525388953576,15.668029884719124,100.15126862934898,15.741886004363122,0.0003895842999247,1737,Nakhon Sawan,Thailand,Eastern and South-Eastern Asia,Upper Middle,101773.6424,34.0,downloaded,0.0,21.4,51904,40259,0,6,6,0,0.0,0.0149,0.0149,True,236,133,48,43.14,46.13,True
ucdb_266,2537,Jeonju,South Korea,Republic of Korea,Eastern and South-Eastern Asia,High income,631782.4724,91.0,0,127.11566039679208,35.83475271969162,127.0418659047208,35.77590727981733,127.18961543565312,35.88100337762531,0.0024184310044374,2537,Jeonju,South Korea,Eastern and South-Eastern Asia,High income,631782.4724,91.0,downloaded,0.0,14.6,38110,36585,86,2602,2672,0,0.2351,7.1122,7.3035,True,27,0,0,32.64,34.48,False
ucdb_267,1393,Charleroi,Belgium,Belgium,Europe,High income,222465.2314,86.0,0,4.455418423018092,50.42111405897006,4.364673685175201,50.37800994032644,4.561901583207343,50.464232647389686,0.0008515855322533,1393,Charleroi,Belgium,Europe,High income,222465.2314,86.0,downloaded,0.0,35.2,240585,203040,8255,193,8425,0,4.0657,0.0951,4.1494,True,0,0,0,25.53,30.45,False
ucdb_268,761,Herat,Afghanistan,Afghanistan,Central and Southern Asia,Low income,1489155.783,88.0,0,62.20308856721803,34.34709712434966,62.126710470028016,34.28384552249097,62.29528873649878,34.3969204134944,0.0057004122041618,761,Herat,Afghanistan,Central and Southern Asia,Low income,1489155.783,88.0,downloaded,0.0,17.2,188907,157699,0,7,7,0,0.0,0.0044,0.0044,True,74,22,0,35.19,38.62,False
ucdb_269,1727,Temirtau,Kazakhstan,Kazakhstan,Central and Southern Asia,Upper Middle,108296.8426,25.0,0,72.97194956745966,50.0591040575214,72.91090642204828,50.03369422673774,73.0305341054646,50.08146117252876,0.0004145547767914,1727,Temirtau,Kazakhstan,Central and Southern Asia,Upper Middle,108296.8426,25.0,downloaded,0.0,11.2,14001,11331,8,3659,3666,0,0.0706,32.2919,32.3537,True,6,1,0,29.57,36.12,False
ucdb_270,11120,Islampur,India,India,Central and Southern Asia,Lower Middle,124055.6482,12.0,0,88.18869335938682,26.259321364484613,88.16474286923837,26.24246056342286,88.21265384321246,26.276183094412925,0.0004748786789585,11120,Islampur,India,Central and Southern Asia,Lower Middle,124055.6482,12.0,downloaded,0.0,11.6,18289,16041,20,595,602,0,0.1247,3.7092,3.7529,True,91,41,4,37.92,42.81,False
ucdb_271,6373,Quiha,Ethiopia,Ethiopia,Sub-Saharan Africa,Low income,237818.1428,11.0,0,39.547098433518585,13.478030514130385,39.5277751149541,13.465025645937503,39.56921423745069,13.4977241150796,0.0009103556921742,6373,Quiha,Ethiopia,Sub-Saharan Africa,Low income,237818.1428,11.0,downloaded,0.0,14.5,10652,9863,0,0,0,0,0.0,0.0,0.0,True,17,0,0,31.84,33.77,False
ucdb_272,95,Klaipėda,Lithuania,Lithuania,Europe,High income,103209.9429,37.0,0,21.153065142805392,55.6911393251531,21.09488471927816,55.64334701436436,21.209704618502624,55.743559397894686,0.0003950823848078,95,Klaipėda,Lithuania,Europe,High income,103209.9429,37.0,downloaded,0.0,10.9,15157,10208,12,609,610,0,0.1176,5.9659,5.9757,True,0,0,0,24.24,26.67,False
ucdb_273,1372,Gonaïves,Haiti,Haiti,Latin America and the Caribbean,Lower Middle,393644.1118,35.0,0,-72.67930487129897,19.45822170711896,-72.71272134245987,19.42407360091618,-72.64258353573221,19.49024543150748,0.0015068495348959,1372,Gonaïves,Haiti,Latin America and the Caribbean,Lower Middle,393644.1118,35.0,downloaded,0.0,16.0,70947,66357,0,5,5,0,0.0,0.0075,0.0075,True,158,28,0,35.44,36.71,False
ucdb_274,2909,Taldykorgan,Kazakhstan,Kazakhstan,Central and Southern Asia,Upper Middle,146373.6667,40.0,0,78.37380948008547,45.013643660219145,78.30659916525127,44.97930840000146,78.43736543497985,45.043837360850375,0.0005603109127667,2909,Taldykorgan,Kazakhstan,Central and Southern Asia,Upper Middle,146373.6667,40.0,downloaded,0.0,12.0,42885,34044,2,198,198,0,0.0059,0.5816,0.5816,True,56,29,1,36.43,40.31,False
ucdb_275,7582,Zhilkino,Russia,Russian Federation,Europe,Upper Middle,123758.8951,34.0,0,104.21261317413,52.33991351912504,104.13251615381704,52.29842790715716,104.28277652297164,52.36652906276772,0.0004737427232632,7582,Zhilkino,Russia,Europe,Upper Middle,123758.8951,34.0,downloaded,0.0,15.4,43802,26018,0,1166,1166,0,0.0,4.4815,4.4815,True,6,1,0,28.71,35.18,False
ucdb_276,7573,Angarsk,Russia,Russian Federation,Europe,Upper Middle,162626.7025,36.0,0,103.87061939614684,52.52666483977934,103.80760916626596,52.48336379128108,103.92227391900488,52.5808132190791,0.0006225267028718,7573,Angarsk,Russia,Europe,Upper Middle,162626.7025,36.0,downloaded,0.0,15.5,8406,6832,5,4981,4981,0,0.0732,72.9069,72.9069,True,5,0,0,28.44,34.54,False
ucdb_277,1586,Mecheria,Algeria,Algeria,Northern Africa and Western Asia,Lower Middle,112802.0586,12.0,0,-0.2736858622921741,33.545908232107934,-0.3016129910975056,33.52857383237053,-0.2457587334868564,33.56324394293024,0.00043180051331,1586,Mecheria,Algeria,Northern Africa and Western Asia,Lower Middle,112802.0586,12.0,downloaded,0.0,11.3,16169,14708,0,6,6,0,0.0,0.0408,0.0408,True,98,74,17,39.88,42.29,True
ucdb_278,3152,Pyay,Myanmar,Myanmar,Eastern and South-Eastern Asia,Lower Middle,187737.3034,22.0,0,95.23863304069414,18.8188478747028,95.20269371956952,18.79594768954883,95.27494991126818,18.83724396669908,0.0007186487993363,3152,Pyay,Myanmar,Eastern and South-Eastern Asia,Lower Middle,187737.3034,22.0,downloaded,0.0,14.5,22680,21322,0,0,0,0,0.0,0.0,0.0,True,251,117,45,41.73,43.56,True
ucdb_279,2667,Gwangju,South Korea,Republic of Korea,Eastern and South-Eastern Asia,High income,1428491.527,190.0,0,126.85687151352047,35.164982516507216,126.74113205696814,35.094044635766565,126.95314075110316,35.24247108921935,0.0054681925336569,2667,Gwangju,South Korea,Eastern and South-Eastern Asia,High income,1428491.527,190.0,downloaded,0.0,15.6,89501,82902,207,9529,9595,0,0.2497,11.4943,11.5739,True,10,0,0,31.62,32.94,False
ucdb_280,2454,Samarqand,Uzbekistan,Uzbekistan,Central and Southern Asia,Lower Middle,892554.4193,219.0,0,66.95942117248357,39.64428698703518,66.79899543173669,39.54965795296682,67.08713020269231,39.71037058598656,0.0034166526851921,2454,Samarqand,Uzbekistan,Central and Southern Asia,Lower Middle,892554.4193,219.0,downloaded,0.0,19.9,182076,164657,20,2253,2259,0,0.0121,1.3683,1.3719,True,85,47,3,37.41,41.02,False
ucdb_281,1208,Chingola,Zambia,Zambia,Sub-Saharan Africa,Lower Middle,268785.8725,49.0,0,27.869587704329938,-12.54623069647211,27.82171908558558,-12.59096120540478,27.921359020063527,-12.509332345875391,0.0010288985782391,1208,Chingola,Zambia,Sub-Saharan Africa,Lower Middle,268785.8725,49.0,downloaded,0.0,12.8,83066,68035,1,0,1,0,0.0015,0.0,0.0015,True,75,26,0,35.31,37.98,False
ucdb_282,4247,Takamatsu,Japan,Japan,Eastern and South-Eastern Asia,High income,314296.087,148.0,0,134.05680640511682,34.31034597207498,133.97990569246326,34.23167645040384,134.1734964872247,34.37082110789649,0.0012031093526331,4247,Takamatsu,Japan,Eastern and South-Eastern Asia,High income,314296.087,148.0,downloaded,0.0,14.9,160396,119669,4,2129,2129,0,0.0033,1.7791,1.7791,True,36,0,0,32.6,33.78,False
ucdb_283,7777,Cary,United States,United States of America,Northern America,High income,105582.5086,59.0,0,-78.80747843465541,35.79779798521464,-78.88095258865953,35.74964142519046,-78.74126149512288,35.84596552693745,0.0004041644450098,7777,Cary,United States,Northern America,High income,105582.5086,59.0,downloaded,0.0,68.1,40585,21776,17280,796,17454,0,79.3534,3.6554,80.1525,True,50,23,1,35.86,40.21,False
ucdb_284,1918,Wonju,South Korea,Republic of Korea,Eastern and South-Eastern Asia,High income,218040.8651,41.0,0,127.95311710952237,37.34667578764788,127.90765755264364,37.31386124267519,128.00907498411587,37.3932709351992,0.0008346492842529,1918,Wonju,South Korea,Eastern and South-Eastern Asia,High income,218040.8651,41.0,downloaded,0.0,10.6,23171,20683,0,320,320,0,0.0,1.5472,1.5472,True,0,0,0,30.0,31.89,False
ucdb_285,6735,Anar,Iran,Iran (Islamic Republic of),Central and Southern Asia,Lower Middle,109187.2336,9.0,0,55.269584626600455,30.86886048757396,55.244625659622805,30.856955578172965,55.29157232934529,30.88267088270437,0.0004179631480181,6735,Anar,Iran,Central and Southern Asia,Lower Middle,109187.2336,9.0,downloaded,0.0,10.3,38,30,0,0,0,0,0.0,0.0,0.0,True,123,90,36,40.98,43.73,False
ucdb_286,1816,Karaganda,Kazakhstan,Kazakhstan,Central and Southern Asia,Upper Middle,303663.2665,63.0,0,73.10499008130708,49.79262453420532,73.02850790741631,49.74745916161438,73.19391099236192,49.83326395903188,0.0011624074593626,1816,Karaganda,Kazakhstan,Central and Southern Asia,Upper Middle,303663.2665,63.0,downloaded,0.0,21.6,38362,34137,315,1365,1366,0,0.9228,3.9986,4.0015,True,6,1,0,29.57,36.12,False
ucdb_287,2721,Mehar Taluka,Pakistan,Pakistan,Central and Southern Asia,Lower Middle,146890.3491,9.0,0,67.82030342633746,27.175432771549204,67.7994303680348,27.16274843319604,67.84118193610644,27.18811765655609,0.0005622887465785,2721,Mehar Taluka,Pakistan,Central and Southern Asia,Lower Middle,146890.3491,9.0,downloaded,0.0,9.6,14772,13931,0,0,0,0,0.0,0.0,0.0,True,258,225,122,48.12,51.87,True
ucdb_288,951,Gaya,Niger,Niger,Sub-Saharan Africa,Low income,149329.8705,15.0,0,3.4566977275145203,11.889542271970008,3.428044290723389,11.872960436869898,3.478734269936632,11.905580807921984,0.000571627109777,951,Gaya,Niger,Sub-Saharan Africa,Low income,149329.8705,15.0,downloaded,0.0,16.7,21688,20821,0,0,0,0,0.0,0.0,0.0,True,213,137,67,43.09,45.12,True
ucdb_289,1608,Tubruq,Libya,Libya,Northern Africa and Western Asia,Upper Middle,115428.5679,40.0,0,23.9593972984246,32.085889538259224,23.9040565570493,32.05983372914266,24.017439127464748,32.11151740878898,0.00044185465663,1608,Tubruq,Libya,Northern Africa and Western Asia,Upper Middle,115428.5679,40.0,downloaded,0.0,10.2,3069,2217,6,45,45,0,0.2706,2.0298,2.0298,True,121,54,6,36.91,42.12,False
ucdb_290,2433,Bacău,Romania,Romania,Europe,High income,129974.0602,30.0,0,26.91531795744841,46.56079010330642,26.875064923839386,46.51702047462645,26.949706921466493,46.600846134757255,0.0004975340575154,2433,Bacău,Romania,Europe,High income,129974.0602,30.0,downloaded,0.0,16.1,26007,21769,1,285,286,0,0.0046,1.3092,1.3138,True,32,9,0,33.64,38.42,False
ucdb_291,5779,Abu Qurqas,Egypt,Egypt,Northern Africa and Western Asia,Lower Middle,188954.9862,22.0,0,30.82859284184949,27.927871045311125,30.796678095004523,27.89935422050599,30.85805620900568,27.95870325272829,0.0007233100268407,5779,Abu Qurqas,Egypt,Northern Africa and Western Asia,Lower Middle,188954.9862,22.0,downloaded,0.0,12.0,11187,9178,0,0,0,0,0.0,0.0,0.0,True,181,141,73,42.16,47.19,True
ucdb_292,2964,Ardabil,Iran,Iran (Islamic Republic of),Central and Southern Asia,Lower Middle,403961.4207,72.0,0,48.2840301565132,38.24291227347639,48.209259798139385,38.18912468668916,48.34044882384466,38.29548344616663,0.0015463436658922,2964,Ardabil,Iran,Central and Southern Asia,Lower Middle,403961.4207,72.0,downloaded,0.0,13.1,59628,54067,354,1176,1255,0,0.6547,2.1751,2.3212,True,19,2,0,31.99,35.43,False
ucdb_293,5858,Kambove,Democratic Republic of the Congo,Democratic Republic of the Congo,Sub-Saharan Africa,Low income,264734.6424,12.0,0,26.597058524640595,-10.87194925026925,26.576804000601125,-10.886879973690318,26.617612411358085,-10.85430421835789,0.0010133906765356,5858,Kambove,Democratic Republic of the Congo,Sub-Saharan Africa,Low income,264734.6424,12.0,downloaded,0.0,9.1,11338,11023,0,0,0,0,0.0,0.0,0.0,True,70,19,0,35.09,37.8,False
ucdb_294,4758,Yarim,Yemen,Yemen,Northern Africa and Western Asia,Low income,252060.7524,11.0,0,44.37833321875591,14.299010281849442,44.363825609358535,14.274825908174725,44.39733839215218,14.323939830581557,0.0009648756735689,4758,Yarim,Yemen,Northern Africa and Western Asia,Low income,252060.7524,11.0,downloaded,0.0,14.3,14754,12880,0,0,0,0,0.0,0.0,0.0,True,15,0,0,31.66,33.53,False
ucdb_295,3802,Jega,Nigeria,Nigeria,Sub-Saharan Africa,Lower Middle,230737.2099,23.0,0,4.375187947145505,12.227788065711929,4.351440510374427,12.207390792701643,4.402374177778385,12.24818594044108,0.000883250243046,3802,Jega,Nigeria,Sub-Saharan Africa,Lower Middle,230737.2099,23.0,downloaded,0.0,11.6,31234,31027,0,1,1,0,0.0,0.0032,0.0032,True,235,136,62,42.44,43.99,True
ucdb_296,3739,P'yŏngyang,North Korea,Dem. People's Republic of Korea,Eastern and South-Eastern Asia,Low income,2868313.037,228.0,1,125.7491496497518,39.034036824263936,125.63242379191922,38.95266608202208,125.88746255466846,39.148483612731525,0.0109797556629918,3739,P'yŏngyang,North Korea,Eastern and South-Eastern Asia,Low income,2868313.037,228.0,downloaded,0.0,16.5,153465,122516,3106,8992,9238,0,2.5352,7.3394,7.5402,True,13,0,0,31.41,34.97,False
ucdb_297,1002,Jamame,Somalia,Somalia,Sub-Saharan Africa,Low income,100184.646,5.0,0,42.74779665231253,0.0687452784441797,42.7348194341844,0.056613757043929,42.76476117542272,0.0808768010252875,0.000383501702943,1002,Jamame,Somalia,Sub-Saharan Africa,Low income,100184.646,5.0,downloaded,0.0,9.5,4462,4344,0,0,0,0,0.0,0.0,0.0,True,229,98,0,36.59,37.63,True
ucdb_298,3943,Pretoria,South Africa,South Africa,Sub-Saharan Africa,Upper Middle,1826231.895,477.0,0,28.24329442145862,-25.743249060601595,28.01166862207907,-25.86333643159425,28.451323398016363,-25.644497636482,0.0069907223278651,3943,Pretoria,South Africa,Sub-Saharan Africa,Upper Middle,1826231.895,477.0,downloaded,0.0,111.7,946438,722925,1868,8430,8505,0,0.2584,1.1661,1.1765,True,131,66,3,37.7,40.39,False
ucdb_299,7959,Baltimore,United States,United States of America,Northern America,High income,1127337.892,449.0,0,-76.62466946482718,39.32061190757028,-76.82746118094742,39.21083196092243,-76.44664166509958,39.42475559656316,0.0043153918153712,7959,Baltimore,United States,Northern America,High income,1127337.892,449.0,downloaded,0.0,87.0,479578,396255,128021,12847,138854,0,32.3077,3.2421,35.0416,True,35,15,0,34.82,38.76,False
ucdb_300,1098,Chinhoyi,Zimbabwe,Zimbabwe,Sub-Saharan Africa,Lower Middle,100652.2773,24.0,0,30.188208431132832,-17.37661245556123,30.160124026114843,-17.402342592144787,30.21482865352904,-17.35294194836334,0.0003852917716518,1098,Chinhoyi,Zimbabwe,Sub-Saharan Africa,Lower Middle,100652.2773,24.0,downloaded,0.0,11.9,24064,22483,4,2346,2349,0,0.0178,10.4346,10.4479,True,162,65,0,36.8,39.2,False
